cpd,dose,landmark_genes,moa,MAS,TAS
mitomycin-c,4,201795_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,203409_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,201976_s_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,212815_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,218290_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,201503_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,56197_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,213689_x_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,204587_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,202500_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,209806_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,203379_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,221779_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,214086_s_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,218175_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,217900_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,209710_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,218346_s_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,209191_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mitomycin-c,4,202830_s_at,DNA alkylating drug|DNA inhibitor|DNA alkylating agent|DNA synthesis inhibitor,0.8631069278953848,0.2889393388966567
mln9708,2,201560_at,Proteasome inhibitor,0.854594196304145,0.08726451969496804
mln9708,2,202847_at,Proteasome inhibitor,0.854594196304145,0.08726451969496804
mln9708,2,215093_at,Proteasome inhibitor,0.854594196304145,0.08726451969496804
mozavaptan,6,202627_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,204531_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,218292_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,205500_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,202659_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,202870_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,216598_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,201853_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,209774_x_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,218245_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,202109_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,202324_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,202230_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,204252_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,202954_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,202633_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,210986_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,200071_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,201899_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,212281_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,201292_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,203258_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,203213_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,202284_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,202241_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,212665_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,206662_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,202683_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,203138_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,212723_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,218826_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,204825_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,205398_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,218039_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,210416_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,205205_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,202761_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,218346_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,218102_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,204826_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,217763_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,202963_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mozavaptan,6,204126_s_at,Vasopressin receptor antagonist,0.7470439442896886,0.2809680242837833
mycophenolate-mofetil,4,213702_x_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7607590563665498,0.17993581519039453
mycophenolate-mofetil,4,205393_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7607590563665498,0.17993581519039453
mycophenolate-mofetil,4,202095_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7607590563665498,0.17993581519039453
mycophenolate-mofetil,4,203931_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7607590563665498,0.17993581519039453
mycophenolate-mofetil,4,202396_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7607590563665498,0.17993581519039453
mycophenolate-mofetil,4,202284_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7607590563665498,0.17993581519039453
mycophenolate-mofetil,4,203727_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7607590563665498,0.17993581519039453
mycophenolate-mofetil,4,209257_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7607590563665498,0.17993581519039453
mycophenolate-mofetil,4,201984_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7607590563665498,0.17993581519039453
mycophenolate-mofetil,4,205398_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7607590563665498,0.17993581519039453
mycophenolate-mofetil,4,218193_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7607590563665498,0.17993581519039453
mycophenolate-mofetil,4,208708_x_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7607590563665498,0.17993581519039453
mycophenolate-mofetil,4,217752_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7607590563665498,0.17993581519039453
mycophenolate-mofetil,4,221046_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7607590563665498,0.17993581519039453
mycophenolate-mofetil,4,218852_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7607590563665498,0.17993581519039453
mycophenolate-mofetil,4,209263_x_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7607590563665498,0.17993581519039453
mycophenolate-mofetil,5,202507_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7873752316829222,0.22030511831497224
mycophenolate-mofetil,5,203171_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7873752316829222,0.22030511831497224
mycophenolate-mofetil,5,121_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7873752316829222,0.22030511831497224
mycophenolate-mofetil,5,202911_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7873752316829222,0.22030511831497224
mycophenolate-mofetil,5,203931_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7873752316829222,0.22030511831497224
mycophenolate-mofetil,5,210986_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7873752316829222,0.22030511831497224
mycophenolate-mofetil,5,201664_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7873752316829222,0.22030511831497224
mycophenolate-mofetil,5,202284_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7873752316829222,0.22030511831497224
mycophenolate-mofetil,5,201361_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7873752316829222,0.22030511831497224
mycophenolate-mofetil,5,202148_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7873752316829222,0.22030511831497224
mycophenolate-mofetil,5,210788_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7873752316829222,0.22030511831497224
mycophenolate-mofetil,5,212723_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7873752316829222,0.22030511831497224
mycophenolate-mofetil,6,200602_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,202870_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,219208_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,212849_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,201853_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,218245_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,207163_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,201833_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,203931_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,203186_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,202396_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,202153_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,202431_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,201664_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,211318_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,202284_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,201761_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,201361_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,201494_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
mycophenolate-mofetil,6,201174_s_at,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor,0.7886732389921314,0.20343746471300025
